nu,p,beta,classical_value,noiseless_quantum_value,noisy_quantum_value,signed_noisy_gap,plotted_noisy_gap,theoretical_advantage
0.01,0.64,0.02,0.861184,0.8737243393946934,0.8699870960007464,0.008803096000746469,0.008803096000746469,True
0.01,0.65,0.02,0.8684000000000001,0.8777443712353633,0.8739669275230096,0.005566927523009579,0.005566927523009579,True
0.01,0.66,0.02,0.875424,0.8820416466512518,0.8782212301847393,0.002797230184739319,0.002797230184739319,True
0.01,0.67,0.02,0.882256,0.886616165642359,0.8827500039859354,0.000494003985935354,0.000494003985935354,True
0.01,0.68,0.02,0.888896,0.8914679282086848,0.8875532489265979,-0.001342751073402093,0.0,False
0.01,0.69,0.02,0.8953439999999999,0.8965969343502291,0.8926309650067269,-0.0027130349932730224,0.0,False
0.01,0.7,0.02,0.9016,0.9020031840669922,0.8979831522263223,-0.003616847773677656,0.0,False
0.01,0.71,0.02,0.907664,0.9076866773589738,0.903609810585384,-0.004054189414615994,0.0,False
0.01,0.72,0.02,0.9135359999999999,0.913536,0.90940064,-0.004135359999999921,0.0,False
0.01,0.73,0.02,0.919216,0.919216,0.91502384,-0.00419216,0.0,False
0.01,0.74,0.02,0.924704,0.924704,0.92045696,-0.00424703999999998,0.0,False
0.01,0.75,0.02,0.9299999999999999,0.93,0.9257000000000001,-0.0042999999999998595,0.0,False
0.01,0.76,0.02,0.9351039999999999,0.935104,0.9307529600000001,-0.004351039999999862,0.0,False
0.01,0.77,0.02,0.940016,0.940016,0.93561584,-0.004400159999999986,0.0,False
0.01,0.78,0.02,0.944736,0.944736,0.94028864,-0.004447360000000011,0.0,False
0.01,0.79,0.02,0.9492640000000001,0.9492640000000001,0.9447713600000001,-0.004492640000000048,0.0,False
0.01,0.8,0.02,0.9536,0.9536,0.949064,-0.0045359999999999845,0.0,False
0.01,0.81,0.02,0.957744,0.957744,0.95316656,-0.004577440000000044,0.0,False
0.01,0.82,0.02,0.9616959999999999,0.961696,0.95707904,-0.004616959999999892,0.0,False
0.01,0.83,0.02,0.965456,0.965456,0.96080144,-0.004654559999999974,0.0,False
0.01,0.84,0.02,0.969024,0.969024,0.96433376,-0.004690239999999957,0.0,False
0.01,0.85,0.02,0.9723999999999999,0.9723999999999999,0.967676,-0.0047239999999999505,0.0,False
0.01,0.86,0.02,0.975584,0.975584,0.97082816,-0.004755839999999956,0.0,False
0.01,0.87,0.02,0.978576,0.978576,0.97379024,-0.004785759999999972,0.0,False
0.01,0.88,0.02,0.981376,0.981376,0.97656224,-0.00481376,0.0,False
0.01,0.89,0.02,0.983984,0.983984,0.9791441599999999,-0.00483984000000004,0.0,False
0.01,0.9,0.02,0.9863999999999999,0.9864,0.9815360000000001,-0.004863999999999868,0.0,False
0.01,0.91,0.02,0.988624,0.9886240000000001,0.98373776,-0.004886239999999931,0.0,False
0.01,0.92,0.02,0.990656,0.990656,0.98574944,-0.004906560000000004,0.0,False
0.01,0.93,0.02,0.992496,0.992496,0.9875710400000001,-0.004924959999999978,0.0,False
0.01,0.94,0.02,0.994144,0.994144,0.9892025600000001,-0.004941439999999964,0.0,False
0.01,0.95,0.02,0.9956,0.9956,0.9906440000000001,-0.0049559999999999604,0.0,False
0.01,0.96,0.02,0.996864,0.996864,0.99189536,-0.004968639999999969,0.0,False
0.01,0.97,0.02,0.9979359999999999,0.997936,0.9929566400000001,-0.004979359999999877,0.0,False
0.01,0.98,0.02,0.9988159999999999,0.9988159999999999,0.9938278399999999,-0.004988160000000019,0.0,False
0.01,0.99,0.02,0.999504,0.999504,0.99450896,-0.004995039999999951,0.0,False
0.01,1.0,0.02,1.0,1.0,0.995,-0.0050000000000000044,0.0,False
0.01,0.0,0.03,1.0,1.0,0.995,-0.0050000000000000044,0.0,False
0.01,0.01,0.03,0.999306,0.999306,0.99431294,-0.004993059999999994,0.0,False
0.01,0.02,0.03,0.998424,0.998424,0.99343976,-0.004984239999999973,0.0,False
0.01,0.03,0.03,0.997354,0.997354,0.9923804599999999,-0.004973540000000054,0.0,False
0.01,0.04,0.03,0.996096,0.996096,0.99113504,-0.004960960000000014,0.0,False
0.01,0.05,0.03,0.99465,0.99465,0.9897035000000001,-0.004946499999999965,0.0,False
0.01,0.06,0.03,0.9930159999999999,0.9930159999999999,0.9880858399999999,-0.004930160000000017,0.0,False
0.01,0.07,0.03,0.9911939999999999,0.9911939999999999,0.98628206,-0.004911939999999948,0.0,False
0.01,0.08,0.03,0.9891840000000001,0.9891840000000001,0.9842921600000001,-0.004891839999999981,0.0,False
0.01,0.09,0.03,0.986986,0.986986,0.98211614,-0.004869860000000004,0.0,False
0.01,0.1,0.03,0.9846,0.9846,0.979754,-0.004846000000000017,0.0,False
0.01,0.11,0.03,0.9820260000000001,0.9820260000000001,0.97720574,-0.004820260000000021,0.0,False
0.01,0.12,0.03,0.9792639999999999,0.979264,0.97447136,-0.004792639999999904,0.0,False
0.01,0.13,0.03,0.976314,0.976314,0.97155086,-0.004763139999999999,0.0,False
0.01,0.14,0.03,0.973176,0.9731759999999999,0.96844424,-0.004731760000000085,0.0,False
0.01,0.15,0.03,0.9698499999999999,0.96985,0.9651514999999999,-0.004698499999999939,0.0,False
0.01,0.16,0.03,0.9663359999999999,0.9663359999999999,0.9616726399999999,-0.004663360000000005,0.0,False
0.01,0.17,0.03,0.962634,0.962634,0.95800766,-0.004626339999999951,0.0,False
0.01,0.18,0.03,0.958744,0.958744,0.95415656,-0.004587439999999998,0.0,False
0.01,0.19,0.03,0.954666,0.954666,0.95011934,-0.004546660000000036,0.0,False
0.01,0.2,0.03,0.9504000000000001,0.9504000000000001,0.9458960000000002,-0.0045039999999999525,0.0,False
0.01,0.21,0.03,0.945946,0.9459460000000001,0.9414865400000001,-0.00445945999999986,0.0,False
0.01,0.22,0.03,0.941304,0.941304,0.93689096,-0.004413039999999979,0.0,False
0.01,0.23,0.03,0.936474,0.936474,0.93210926,-0.004364739999999978,0.0,False
0.01,0.24,0.03,0.9314560000000001,0.9314560000000001,0.9271414400000001,-0.004314559999999967,0.0,False
0.01,0.25,0.03,0.92625,0.92625,0.9219875,-0.004262500000000058,0.0,False
0.01,0.26,0.03,0.920856,0.920856,0.91664744,-0.004208560000000028,0.0,False
0.01,0.27,0.03,0.9152739999999999,0.9152739999999999,0.9111212599999999,-0.004152739999999988,0.0,False
0.01,0.28,0.03,0.909504,0.909504,0.9054089599999999,-0.00409504000000005,0.0,False
0.01,0.29,0.03,0.903546,0.9036355089879977,0.8995991538981177,-0.003946846101882229,0.0,False
0.01,0.3,0.03,0.8974,0.898008492371708,0.894028407447991,-0.0033715925520090284,0.0,False
0.01,0.31,0.03,0.8910659999999999,0.892655964370847,0.8887294047271386,-0.0023365952728613415,0.0,False
0.01,0.32,0.03,0.884544,0.887577924985415,0.8837021457355608,-0.000841854264439168,0.0,False
0.01,0.33,0.03,0.877834,0.8827743742154116,0.8789466304732575,0.001112630473257492,0.001112630473257492,True
0.01,0.34,0.03,0.8709359999999999,0.8782453120608369,0.8744628589402286,0.0035268589402286388,0.0035268589402286388,True
0.01,0.35,0.03,0.86385,0.8739907385216912,0.8702508311364743,0.006400831136474272,0.006400831136474272,True
0.01,0.36,0.03,0.856576,0.8700106535979741,0.8663105470619944,0.009734547061994392,0.009734547061994392,True
0.01,0.37,0.03,0.8491139999999999,0.8663050572896858,0.8626420067167889,0.013528006716788998,0.013528006716788998,True
0.01,0.38,0.03,0.841464,0.8628739495968263,0.859245210100858,0.01778121010085798,0.01778121010085798,True
0.01,0.39,0.03,0.833626,0.8597173305193955,0.8561201572142015,0.02249415721420156,0.02249415721420156,True
0.01,0.4,0.03,0.8255999999999999,0.8568352000573934,0.8532668480568195,0.027666848056819626,0.027666848056819626,True
0.01,0.41,0.03,0.8173860000000001,0.8542275582108202,0.850685282628712,0.03329928262871196,0.03329928262871196,True
0.01,0.42,0.03,0.808984,0.8518944049796757,0.8483754609298789,0.039391460929878885,0.039391460929878885,True
0.01,0.43,0.03,0.800394,0.84983574036396,0.8463373829603205,0.04594338296032041,0.04594338296032041,True
0.01,0.44,0.03,0.7916160000000001,0.848051564363673,0.8445710487200363,0.0529550487200362,0.0529550487200362,True
0.01,0.45,0.03,0.7826500000000001,0.8465418769788149,0.8430764582090268,0.0604264582090267,0.0604264582090267,True
0.01,0.46,0.03,0.773496,0.8453066782093853,0.8418536114272914,0.06835761142729146,0.06835761142729146,True
0.01,0.47,0.03,0.764154,0.8443459680553846,0.8409025083748308,0.07674850837483083,0.07674850837483083,True
0.01,0.48,0.03,0.754624,0.8436597465168127,0.8402231490516446,0.08559914905164467,0.08559914905164467,True
0.01,0.49,0.03,0.7501,0.8432480135936696,0.839815533457733,0.08971553345773298,0.08971553345773298,True
0.01,0.5,0.03,0.75,0.8431107692859552,0.8396796615930956,0.0896796615930956,0.0896796615930956,True
0.01,0.51,0.03,0.7501,0.8432480135936696,0.839815533457733,0.08971553345773298,0.08971553345773298,True
0.01,0.52,0.03,0.754624,0.8436597465168127,0.8402231490516446,0.08559914905164467,0.08559914905164467,True
0.01,0.53,0.03,0.764154,0.8443459680553846,0.8409025083748308,0.07674850837483083,0.07674850837483083,True
0.01,0.54,0.03,0.7734960000000001,0.8453066782093853,0.8418536114272914,0.06835761142729135,0.06835761142729135,True
0.01,0.55,0.03,0.7826500000000001,0.8465418769788148,0.8430764582090267,0.06042645820902659,0.06042645820902659,True
0.01,0.56,0.03,0.791616,0.848051564363673,0.8445710487200363,0.05295504872003631,0.05295504872003631,True
0.01,0.57,0.03,0.8003939999999999,0.8498357403639599,0.8463373829603204,0.04594338296032041,0.04594338296032041,True
0.01,0.58,0.03,0.8089839999999999,0.8518944049796757,0.8483754609298789,0.039391460929878996,0.039391460929878996,True
0.01,0.59,0.03,0.817386,0.8542275582108201,0.8506852826287119,0.03329928262871196,0.03329928262871196,True
0.01,0.6,0.03,0.8255999999999999,0.8568352000573934,0.8532668480568195,0.027666848056819626,0.027666848056819626,True
0.01,0.61,0.03,0.833626,0.8597173305193955,0.8561201572142015,0.02249415721420156,0.02249415721420156,True
0.01,0.62,0.03,0.841464,0.8628739495968263,0.859245210100858,0.01778121010085798,0.01778121010085798,True
0.01,0.63,0.03,0.8491139999999999,0.8663050572896858,0.8626420067167889,0.013528006716788998,0.013528006716788998,True
0.01,0.64,0.03,0.856576,0.8700106535979741,0.8663105470619944,0.009734547061994392,0.009734547061994392,True
0.01,0.65,0.03,0.86385,0.8739907385216912,0.8702508311364743,0.006400831136474272,0.006400831136474272,True
0.01,0.66,0.03,0.870936,0.8782453120608371,0.8744628589402288,0.00352685894022875,0.00352685894022875,True
0.01,0.67,0.03,0.877834,0.8827743742154117,0.8789466304732576,0.0011126304732576031,0.0011126304732576031,True
0.01,0.68,0.03,0.884544,0.887577924985415,0.8837021457355608,-0.000841854264439168,0.0,False
0.01,0.69,0.03,0.8910659999999999,0.8926559643708472,0.8887294047271387,-0.0023365952728612305,0.0,False
0.01,0.7,0.03,0.8974,0.898008492371708,0.894028407447991,-0.0033715925520090284,0.0,False
0.01,0.71,0.03,0.903546,0.9036355089879977,0.8995991538981177,-0.003946846101882229,0.0,False
0.01,0.72,0.03,0.909504,0.909504,0.9054089599999999,-0.00409504000000005,0.0,False
0.01,0.73,0.03,0.9152739999999999,0.9152739999999999,0.9111212599999999,-0.004152739999999988,0.0,False
0.01,0.74,0.03,0.920856,0.920856,0.91664744,-0.004208560000000028,0.0,False
0.01,0.75,0.03,0.92625,0.92625,0.9219875,-0.004262500000000058,0.0,False
0.01,0.76,0.03,0.9314560000000001,0.9314560000000001,0.9271414400000001,-0.004314559999999967,0.0,False
0.01,0.77,0.03,0.936474,0.936474,0.93210926,-0.004364739999999978,0.0,False
0.01,0.78,0.03,0.941304,0.941304,0.93689096,-0.004413039999999979,0.0,False
0.01,0.79,0.03,0.945946,0.9459460000000001,0.9414865400000001,-0.00445945999999986,0.0,False
0.01,0.8,0.03,0.9504,0.9504000000000001,0.9458960000000002,-0.0045039999999998415,0.0,False
0.01,0.81,0.03,0.954666,0.954666,0.95011934,-0.004546660000000036,0.0,False
0.01,0.82,0.03,0.958744,0.958744,0.95415656,-0.004587439999999998,0.0,False
0.01,0.83,0.03,0.962634,0.962634,0.95800766,-0.004626339999999951,0.0,False
0.01,0.84,0.03,0.966336,0.9663360000000001,0.9616726400000001,-0.004663359999999894,0.0,False
0.01,0.85,0.03,0.9698499999999999,0.96985,0.9651514999999999,-0.004698499999999939,0.0,False
0.01,0.86,0.03,0.973176,0.9731759999999999,0.96844424,-0.004731760000000085,0.0,False
0.01,0.87,0.03,0.976314,0.976314,0.97155086,-0.004763139999999999,0.0,False
0.01,0.88,0.03,0.9792639999999999,0.979264,0.97447136,-0.004792639999999904,0.0,False
0.01,0.89,0.03,0.9820260000000001,0.9820260000000001,0.97720574,-0.004820260000000021,0.0,False
0.01,0.9,0.03,0.9846,0.9846,0.979754,-0.004846000000000017,0.0,False
0.01,0.91,0.03,0.986986,0.986986,0.98211614,-0.004869860000000004,0.0,False
0.01,0.92,0.03,0.9891840000000001,0.9891840000000001,0.9842921600000001,-0.004891839999999981,0.0,False
0.01,0.93,0.03,0.991194,0.991194,0.98628206,-0.004911940000000059,0.0,False
0.01,0.94,0.03,0.993016,0.993016,0.98808584,-0.004930160000000017,0.0,False
0.01,0.95,0.03,0.99465,0.99465,0.9897035000000001,-0.004946499999999965,0.0,False
0.01,0.96,0.03,0.9960960000000001,0.996096,0.99113504,-0.004960960000000125,0.0,False
0.01,0.97,0.03,0.9973540000000001,0.9973540000000001,0.99238046,-0.004973540000000054,0.0,False
0.01,0.98,0.03,0.998424,0.998424,0.99343976,-0.004984239999999973,0.0,False
0.01,0.99,0.03,0.999306,0.999306,0.99431294,-0.004993059999999994,0.0,False
0.01,1.0,0.03,1.0,1.0,0.995,-0.0050000000000000044,0.0,False
0.01,0.0,0.04,1.0,1.0,0.995,-0.0050000000000000044,0.0,False
0.01,0.01,0.04,0.999108,0.999108,0.99411692,-0.004991080000000037,0.0,False
0.01,0.02,0.04,0.998032,0.998032,0.99305168,-0.004980320000000038,0.0,False
0.01,0.03,0.04,0.996772,0.996772,0.99180428,-0.004967720000000009,0.0,False
0.01,0.04,0.04,0.995328,0.995328,0.99037472,-0.004953279999999949,0.0,False
0.01,0.05,0.04,0.9937,0.9937,0.9887630000000001,-0.004936999999999969,0.0,False
0.01,0.06,0.04,0.9918879999999999,0.991888,0.98696912,-0.004918879999999848,0.0,False
0.01,0.07,0.04,0.989892,0.989892,0.98499308,-0.004898920000000029,0.0,False
0.01,0.08,0.04,0.987712,0.987712,0.9828348800000001,-0.004877119999999957,0.0,False
0.01,0.09,0.04,0.985348,0.985348,0.98049452,-0.004853479999999966,0.0,False
0.01,0.1,0.04,0.9828,0.9828,0.977972,-0.0048280000000000545,0.0,False
0.01,0.11,0.04,0.9800679999999999,0.980068,0.97526732,-0.004800679999999891,0.0,False
0.01,0.12,0.04,0.977152,0.977152,0.97238048,-0.004771520000000029,0.0,False
0.01,0.13,0.04,0.9740519999999999,0.974052,0.96931148,-0.004740519999999915,0.0,False
0.01,0.14,0.04,0.970768,0.970768,0.96606032,-0.004707679999999992,0.0,False
0.01,0.15,0.04,0.9672999999999999,0.9672999999999999,0.9626269999999999,-0.004673000000000038,0.0,False
0.01,0.16,0.04,0.963648,0.963648,0.9590115199999999,-0.004636480000000054,0.0,False
0.01,0.17,0.04,0.9598119999999999,0.9598119999999999,0.9552138799999998,-0.004598120000000039,0.0,False
0.01,0.18,0.04,0.955792,0.9557920000000001,0.9512340800000001,-0.004557919999999882,0.0,False
0.01,0.19,0.04,0.9515880000000001,0.9515880000000001,0.9470721200000001,-0.004515880000000028,0.0,False
0.01,0.2,0.04,0.9472,0.9472,0.942728,-0.0044720000000000315,0.0,False
0.01,0.21,0.04,0.942628,0.942628,0.93820172,-0.004426280000000005,0.0,False
0.01,0.22,0.04,0.937872,0.937872,0.93349328,-0.004378720000000058,0.0,False
0.01,0.23,0.04,0.932932,0.932932,0.92860268,-0.00432931999999997,0.0,False
0.01,0.24,0.04,0.927808,0.927808,0.92352992,-0.004278079999999962,0.0,False
0.01,0.25,0.04,0.9225,0.9225,0.918275,-0.004225000000000034,0.0,False
0.01,0.26,0.04,0.917008,0.9170079999999999,0.91283792,-0.004170080000000076,0.0,False
0.01,0.27,0.04,0.911332,0.9113319999999999,0.9072186799999999,-0.004113320000000087,0.0,False
0.01,0.28,0.04,0.905472,0.9054719999999999,0.90141728,-0.004054720000000067,0.0,False
0.01,0.29,0.04,0.8994279999999999,0.8996298502164221,0.8956335517142578,-0.003794448285742047,0.0,False
0.01,0.3,0.04,0.8932,0.8940586758339423,0.8901180890756029,-0.0030819109243971354,0.0,False
0.01,0.31,0.04,0.8867879999999999,0.8887592660554857,0.8848716733949309,-0.0019163266050690186,0.0,False
0.01,0.32,0.04,0.8801919999999999,0.8837316208810527,0.8798943046722422,-0.0002976953277576966,0.0,False
0.01,0.33,0.04,0.8734119999999999,0.8789757403106431,0.8751859829075367,0.0017739829075368307,0.0017739829075368307,True
0.01,0.34,0.04,0.8664479999999999,0.8744916243442568,0.8707467081008142,0.004298708100814341,0.004298708100814341,True
0.01,0.35,0.04,0.8593,0.870279272981894,0.866576480252075,0.007276480252075057,0.007276480252075057,True
0.01,0.36,0.04,0.8519680000000001,0.8663386862235546,0.862675299361319,0.010707299361318978,0.010707299361318978,True
0.01,0.37,0.04,0.844452,0.8626698640692386,0.8590431654285462,0.014591165428546216,0.014591165428546216,True
0.01,0.38,0.04,0.8367519999999999,0.859272806518946,0.8556800784537565,0.018928078453756547,0.018928078453756547,True
0.01,0.39,0.04,0.8288679999999999,0.8561475135726768,0.85258603843695,0.023718038436950084,0.023718038436950084,True
0.01,0.4,0.04,0.8208,0.853293985230431,0.8497610453781267,0.028961045378126715,0.028961045378126715,True
0.01,0.41,0.04,0.812548,0.8507122214922087,0.8472050992772866,0.03465709927728655,0.03465709927728655,True
0.01,0.42,0.04,0.804112,0.8484022223580097,0.8449182001344295,0.04080620013442948,0.04080620013442948,True
0.01,0.43,0.04,0.7954920000000001,0.8463639878278342,0.8429003479495558,0.04740834794955573,0.04740834794955573,True
0.01,0.44,0.04,0.786688,0.8445975179016819,0.8411515427226651,0.05446354272266507,0.05446354272266507,True
0.01,0.45,0.04,0.7777000000000001,0.8431028125795532,0.8396717844537577,0.06197178445375762,0.06197178445375762,True
0.01,0.46,0.04,0.768528,0.8418798718614479,0.8384610731428334,0.06993307314283337,0.06993307314283337,True
0.01,0.47,0.04,0.759172,0.840928695747366,0.8375194087898923,0.07834740878989233,0.07834740878989233,True
0.01,0.48,0.04,0.7504,0.8402492842373074,0.8368467913949343,0.08644679139493439,0.08644679139493439,True
0.01,0.49,0.04,0.7501,0.8398416373312723,0.8364432209579595,0.08634322095795954,0.08634322095795954,True
0.01,0.5,0.04,0.75,0.8397057550292606,0.836308697478968,0.08630869747896797,0.08630869747896797,True
0.01,0.51,0.04,0.7501,0.8398416373312723,0.8364432209579595,0.08634322095795954,0.08634322095795954,True
0.01,0.52,0.04,0.7504,0.8402492842373074,0.8368467913949343,0.08644679139493439,0.08644679139493439,True
0.01,0.53,0.04,0.759172,0.840928695747366,0.8375194087898923,0.07834740878989233,0.07834740878989233,True
0.01,0.54,0.04,0.768528,0.8418798718614479,0.8384610731428334,0.06993307314283337,0.06993307314283337,True
0.01,0.55,0.04,0.7777000000000001,0.8431028125795532,0.8396717844537577,0.06197178445375762,0.06197178445375762,True
0.01,0.56,0.04,0.786688,0.8445975179016819,0.8411515427226651,0.05446354272266507,0.05446354272266507,True
0.01,0.57,0.04,0.795492,0.8463639878278341,0.8429003479495557,0.04740834794955573,0.04740834794955573,True
0.01,0.58,0.04,0.8041119999999999,0.8484022223580097,0.8449182001344295,0.04080620013442959,0.04080620013442959,True
0.01,0.59,0.04,0.8125479999999999,0.8507122214922086,0.8472050992772865,0.03465709927728655,0.03465709927728655,True
0.01,0.6,0.04,0.8208,0.853293985230431,0.8497610453781267,0.028961045378126715,0.028961045378126715,True
0.01,0.61,0.04,0.8288679999999999,0.8561475135726768,0.85258603843695,0.023718038436950084,0.023718038436950084,True
0.01,0.62,0.04,0.8367519999999999,0.859272806518946,0.8556800784537565,0.018928078453756547,0.018928078453756547,True
0.01,0.63,0.04,0.844452,0.8626698640692386,0.8590431654285462,0.014591165428546216,0.014591165428546216,True
0.01,0.64,0.04,0.8519680000000001,0.8663386862235546,0.862675299361319,0.010707299361318978,0.010707299361318978,True
0.01,0.65,0.04,0.8593,0.870279272981894,0.866576480252075,0.007276480252075057,0.007276480252075057,True
0.01,0.66,0.04,0.866448,0.8744916243442569,0.8707467081008143,0.004298708100814341,0.004298708100814341,True
0.01,0.67,0.04,0.8734120000000001,0.8789757403106432,0.8751859829075368,0.0017739829075367197,0.0017739829075367197,True
0.01,0.68,0.04,0.8801920000000001,0.8837316208810528,0.8798943046722423,-0.0002976953277578076,0.0,False
0.01,0.69,0.04,0.8867879999999999,0.8887592660554857,0.8848716733949309,-0.0019163266050690186,0.0,False
0.01,0.7,0.04,0.8932,0.8940586758339423,0.8901180890756029,-0.0030819109243971354,0.0,False
0.01,0.71,0.04,0.899428,0.8996298502164222,0.895633551714258,-0.003794448285742047,0.0,False
0.01,0.72,0.04,0.905472,0.905472,0.9014172800000001,-0.004054719999999956,0.0,False
0.01,0.73,0.04,0.911332,0.9113319999999999,0.9072186799999999,-0.004113320000000087,0.0,False
0.01,0.74,0.04,0.917008,0.917008,0.9128379200000001,-0.004170079999999965,0.0,False
0.01,0.75,0.04,0.9225,0.9225,0.918275,-0.004225000000000034,0.0,False
